"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10209,"10209Y00020019","YYA1","10209YY000032",2013,9,16,6,10,"金門縣","金湖鎮","",NA,"四維路","","",NA,"","","","","","復國墩往溪邊路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YY00",1,2,"2013-09-16","四維路","","金門縣金湖鎮復國墩往溪邊路段",118.4499743,24.4314346
10311,"10311Y00020025","YZA1","10311YZ000035",2014,11,14,13,26,"金門縣","金寧鄉","",NA,"大學路","","",NA,"","","","","","07711號路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,"2014-11-14","大學路","","金門縣金寧鄉07711號路燈桿",118.325279,24.4466751
10209,"10209Y00020004","YZA1","10209YZ000006",2013,9,3,9,50,"金門縣","金城鎮","西門里",NA,"民權路","","",NA,"","","","","","救國團前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","附標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-09-03","民權路","","金門縣金城鎮西門里救國團前路段",118.3168946,24.4355379
10301,"","YZA1","10301YZ000031",2014,1,12,7,30,"金門縣","金城鎮","西門里",NA,"民權路","","226",4,"22","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,"2014-01-12","民權路226巷4弄22號","","金門縣金城鎮西門里",118.3193849,24.4396401
10309,"10309Y00020036","YZA1","10309YZ000057",2014,9,24,16,20,"金門縣","金寧鄉","",NA,"環島北路","一","",NA,"","","","","","地政局路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","右轉彎未依規定","Y000","YZ00",1,2,"2014-09-24","環島北路一段","","金門縣金寧鄉地政局路口",118.3283226,24.4462231
10209,"10209Y00020007","YZA1","10209YZ000008",2013,9,5,8,38,"金門縣","金城鎮","",NA,"民生路","","",NA,"9之13","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","其他鋪裝","乾燥","無缺陷","無障礙物","路上停放車輛","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","未注意車前狀態","Y000","YZ00",1,2,"2013-09-05","民生路9-13號","","金門縣金城鎮",118.3190184,24.43575
10303,"10303Y00020038","YZA1","10303YZ000054",2014,3,25,20,2,"金門縣","金城鎮","賢庵里",NA,"西海路","三","22",22,"2","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2014-03-25","西海路三段22巷22弄2號","","金門縣金城鎮賢庵里",118.3124964,24.4226194
10209,"10209Y00030004","YZA1","10209YZ000020",2013,9,12,6,50,"金門縣","金城鎮","",NA,"環島南路","一","",NA,"","","","","","小西門57號前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","縣道",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","違規停車或暫停不當而肇事","Y000","YZ00",1,3,"2013-09-12","環島南路一段","","金門縣金城鎮小西門57號前路段",118.3345375,24.4189091
10212,"10212Y00020006","YZA1","10212YZ000007",2013,12,3,17,35,"金門縣","金寧鄉","榜林村",NA,"桃園路","","",NA,"","","","","","寧山庫1309號燈桿路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-12-03","桃園路","","金門縣金寧鄉榜林村寧山庫1309號燈桿路段",118.3446627,24.4317794
10209,"10209Y00020024","YZA1","10209YZ000038",2013,9,18,12,10,"金門縣","金寧鄉","湖浦村",NA,"慈湖路","三","",NA,"","","","","","03445號路燈桿前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","彎道","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,"2013-09-18","慈湖路三段","","金門縣金寧鄉湖浦村03445號路燈桿前",118.3001065,24.4637277
10309,"","YYA1","10309YY000035",2014,9,11,17,45,"金門縣","金湖鎮","正義里",NA,"環島南路","三","",NA,"","","","","","機場圓環內車道",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YY00",3,2,"2014-09-11","環島南路三段","","金門縣金湖鎮正義里機場圓環內車道",118.3757827,24.4398961
10210,"10210Y00030006","YYA1","10210YY000029",2013,10,15,16,7,"金門縣","金湖鎮","",NA,"金港路","","",NA,"","","","","","媽祖公園路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YY00",1,3,"2013-10-15","金港路","","金門縣金湖鎮媽祖公園路口",118.4341546,24.4172342
10309,"10309Y00030005","YZA1","10309YZ000034",2014,9,15,19,20,"金門縣","金城鎮","",NA,"民生路","","54",NA,"","","","","","路口附近",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","未注意車前狀態","Y000","YZ00",1,3,"2014-09-15","民生路54巷","","金門縣金城鎮路口附近",118.3196657,24.436923
10210,"10210Y00020026","YYA1","10210YY000040",2013,10,22,7,17,"金門縣","金湖鎮","",NA,"環島南路","五","",NA,"","","士校路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YY00",1,2,"2013-10-22","環島南路五段","士校路","",118.418513,24.434034
10312,"","YYA1","10312YY000051",2014,12,21,17,45,"金門縣","金湖鎮","",NA,"瓊徑路","","",NA,"","","經武路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2014-12-21","瓊徑路","經武路","",118.3880485,24.44342822
10210,"","YY00","10210YY000041",2013,10,23,11,0,"金門縣","金湖鎮","",NA,"","","",NA,"","","","","","零售市場後側停車場",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-10-23","金門縣金湖鎮零售市場後側停車場","","金門縣金湖鎮零售市場後側停車場",118.4279933,24.4376913
10310,"10310Y00020027","YZA1","10310YZ000041",2014,10,11,12,32,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","7號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",50,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","無","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2014-10-11","民生路","","金門縣金城鎮7號前",118.3190184,24.43575
10210,"10210Y00030007","YYA1","10210YY000050",2013,10,27,11,40,"金門縣","金湖鎮","",NA,"環島南路","四","",NA,"","","","","","夏興路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YY00",1,3,"2013-10-27","環島南路四段","","金門縣金湖鎮夏興路段",118.40101,24.438041
10310,"10310Y00020042","YZA1","10310YZ000007",2014,10,2,12,50,"金門縣","金寧鄉","埔後村",NA,"","","",NA,"70-8","路口","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2014-10-02","金門縣金寧鄉埔後村70-8","","金門縣金寧鄉埔後村",118.317029,24.442928
10210,"10210Y00030002","YZA1","10210YZ000008",2013,10,4,20,20,"金門縣","金城鎮","",NA,"民族路","","",NA,"103","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","對向擦撞","逆向行駛","Y000","YZ00",1,3,"2013-10-04","民族路103號","","金門縣金城鎮",118.3157499,24.4302723
10210,"10210Y00030001","YZA1","10210YZ000010",2013,10,4,20,17,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","金城車站圓環",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","逆向行駛","Y000","YZ00",1,3,"2013-10-04","民生路","","金門縣金城鎮金城車站圓環",118.3190184,24.43575
10210,"","YZA1","10210YZ000016",2013,10,8,9,7,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","湖埔村湖埔國小旁空地",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,"2013-10-08","金門縣金寧鄉湖埔村湖埔國小旁空地","","金門縣金寧鄉湖埔村湖埔國小旁空地",118.3140488,24.4472977
10303,"","YYA1","10303YY000030",2014,3,12,16,50,"金門縣","金湖鎮","正義里",NA,"","","",NA,"","","","","","金門尚義機場貨運站停車格",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"雨","日間自然光線","其他",40,"其他","其他","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","同向擦撞","起步未注意其他車（人）安全","Y000","YY00",1,4,"2014-03-12","金門縣金湖鎮正義里金門尚義機場貨運站停車格","","金門縣金湖鎮正義里金門尚義機場貨運站停車格",118.376631,24.437699
10210,"10210Y00020012","YZA1","10210YZ000017",2013,10,8,12,10,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","地方法院前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"三岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2013-10-08","民權路","","金門縣金城鎮地方法院前路段",118.3168946,24.4355379
10211,"10211Y00020022","YYA1","10211YY000032",2013,11,19,21,50,"金門縣","金湖鎮","",NA,"復興路","","",NA,"4","","","","","台灣銀行前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","同向擦撞","未注意車前狀態","Y000","YY00",1,2,"2013-11-19","復興路4號","","金門縣金湖鎮台灣銀行前",118.4161413,24.4412321
10210,"10210Y00020023","YZA1","10210YZ000036",2013,10,19,19,10,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","75號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-10-19","民權路","","金門縣金城鎮75號前",118.3168946,24.4355379
10306,"10306Y00020006","YZA1","10306YZ000008",2014,6,5,12,36,"金門縣","金城鎮","",NA,"民權路","","",NA,"98","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,"2014-06-05","民權路98號","","金門縣金城鎮",118.3161157,24.4347418
10210,"10210Y00020024","YZA1","10210YZ000039",2013,10,21,17,42,"金門縣","金城鎮","金水里",NA,"西海路","一","",NA,"","","","","","水頭活動中心前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","晨或暮光","鄉道",50,"彎曲路及附近","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","彎道","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","違規超車","Y000","YZ00",1,2,"2013-10-21","西海路一段","","金門縣金城鎮金水里水頭活動中心前路段",118.2906709,24.4124946
10311,"10311Y00020018","YZA1","10311YZ000007",2014,11,1,15,5,"金門縣","金城鎮","",NA,"民生路","","",NA,"7","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",NA,NA,"2014-11-01","民生路7號","","金門縣金城鎮",118.3190184,24.43575
10210,"10210Y00020028","YZA1","10210YZ000043",2013,10,25,13,5,"金門縣","金寧鄉","",NA,"環島北路","一","",NA,"","","","","","下堡路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","日間自然光線","村里道路",60,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,"2013-10-25","環島北路一段","","金門縣金寧鄉下堡路段",118.3283226,24.4462231
10212,"10212Y00020005","YZA1","10212YZ000006",2013,12,3,8,10,"金門縣","金寧鄉","榜林村",NA,"伯玉路","一","",NA,"218","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",60,"直路","慢車道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2013-12-03","伯玉路一段218號","","金門縣金寧鄉榜林村",118.3267756,24.4346914
10210,"10210Y00020036","YZA1","10210YZ000054",2013,10,29,20,15,"金門縣","金城鎮","北門里",NA,"民生路","","",NA,"38","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","穿越道路中","未依規定行走行人穿越道、地下道、天橋而穿越道路","Y000","YZ00",1,2,"2013-10-29","民生路38號","","金門縣金城鎮北門里",118.3190184,24.43575
10303,"","YYA1","10303YY000058",2014,3,27,17,47,"金門縣","金湖鎮","新市里",NA,"復興路","","",NA,"84","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2014-03-27","復興路84號","","金門縣金湖鎮新市里",118.4161413,24.4412321
10211,"10211Y00020041","YYA1","10211YY000053",2013,11,28,11,19,"金門縣","金湖鎮","",NA,"市港路","","",NA,"66","","","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","同向擦撞","違規超車","Y000","YY00",1,2,"2013-11-28","市港路66號","","金門縣金湖鎮路口",118.4099121,24.4348324
10211,"10211Y00020006","YZA1","10211YZ000005",2013,11,3,12,30,"金門縣","金寧鄉","西門里",NA,"環島西路","二","",NA,"","","","","","13168號路燈桿前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","晨或暮光","鄉道",50,"四岔路","交岔口附近","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",1,2,"2013-11-03","環島西路二段","","金門縣金寧鄉西門里13168號路燈桿前",118.3148723,24.4566699
10212,"","YZA1","10212YZ000004",2013,12,1,21,52,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","湖埔村埔後產業道路03286號路燈桿前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,"2013-12-01","金門縣金寧鄉湖埔村埔後產業道路03286號路燈桿前路口","","金門縣金寧鄉湖埔村埔後產業道路03286號路燈桿前路口",118.317029,24.442928
10211,"10211Y00020043","YZA1","10211YZ000057",2013,11,29,12,8,"金門縣","金寧鄉","",NA,"環島西路","二","",NA,"","","","","","0813號路燈桿附近",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","違規超車","Y000","YZ00",1,2,"2013-11-29","環島西路二段","","金門縣金寧鄉0813號路燈桿附近",118.3148723,24.4566699
10309,"10309Y00020048","YZA1","10309YZ000064",2014,9,30,12,0,"金門縣","金城鎮","",NA,"伯玉路","一","",NA,"","","","","","吳記自助餐旁路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"直路","慢車道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2014-09-30","伯玉路一段","","金門縣金城鎮吳記自助餐旁路段",118.3267756,24.4346914
10212,"10212Y00020002","YZA1","10212YZ000002",2013,12,1,18,50,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","湖埔村埔後231號前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","違規超車","Y000","YZ00",1,2,"2013-12-01","金門縣金寧鄉湖埔村埔後231號前路段","","金門縣金寧鄉湖埔村埔後231號前路段",118.317029,24.442928
10305,"10305Y00020036","YZA1","10305YZ000065",2014,5,22,13,17,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"88","旁路口","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","日間自然光線","鄉道",40,"三岔路","交岔口附近","水泥","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","倒車撞","倒車未依規定","Y000","YZ00",1,2,"2014-05-22","環島北路一段88號","","金門縣金城鎮",118.3283226,24.4462231
10212,"10212Y00020009","YZA1","10212YZ000010",2013,12,6,10,31,"金門縣","金城鎮","",NA,"伯玉路","一","",NA,"","","","","","0908號路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"直路","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","同向擦撞","未保持行車安全間隔","Y000","YZ00",1,2,"2013-12-06","伯玉路一段","","金門縣金城鎮0908號路燈桿",118.3267756,24.4346914
10304,"10304Y00020028","YZA1","10304YZ000041",2014,4,20,12,25,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"38","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,"2014-04-20","環島北路一段38號","","金門縣金城鎮",118.3283226,24.4462231
10212,"10212Y00020032","YZA1","10212YZ000039",2013,12,16,12,30,"金門縣","金城鎮","",NA,"莒光路","","",NA,"31","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","日間自然光線","村里道路",40,"三岔路","交岔口附近","其他鋪裝","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","未保持行車安全距離","Y000","YZ00",1,2,"2013-12-16","莒光路31號","","金門縣金城鎮",118.3169343,24.432731
10301,"10301Y00020045","YZ00","10301YZ000067",2014,1,27,15,5,"金門縣","金城鎮","北門里",NA,"中興路","","161",NA,"8","","","","","路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","對撞","未注意車前狀態","Y000","YZ00",1,2,"2014-01-27","中興路161巷8號","","金門縣金城鎮北門里路段",118.3186301,24.4343327
10212,"10212Y00020040","YZA1","10212YZ000054",2013,12,21,20,10,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","11巷口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-12-21","民生路","","金門縣金城鎮11巷口",118.3190184,24.43575
10310,"10310Y00020003","YZA1","10310YZ000003",2014,10,1,18,47,"金門縣","金寧鄉","",NA,"環島北路","一","",NA,"","","","","","明興汽車修護廠前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"直路","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未保持行車安全距離","Y000","YZ00",1,2,"2014-10-01","環島北路一段","","金門縣金寧鄉明興汽車修護廠前",118.3283226,24.4462231
10212,"10212Y00020049","YZA1","10212YZ000064",2013,12,26,10,40,"金門縣","金城鎮","東門里",NA,"伯玉路","一","",NA,"","","桃園路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",60,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","右轉彎未依規定","Y000","YZ00",1,2,"2013-12-26","伯玉路一段","桃園路","",118.3245732,24.4324356
10312,"10312Y00020057","YZA1","10312YZ000073",2014,12,30,8,22,"金門縣","金城鎮","",NA,"光前路","","",NA,"147","","","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","禁止雙換車道線（無標記）","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2014-12-30","光前路147號","","金門縣金城鎮路口",118.3142468,24.4339885
10301,"10301Y00020001","YYA1","10301YY000006",2014,1,4,8,22,"金門縣","金湖鎮","",NA,"環島南路","三","",NA,"","","中山路","","","機場圓環往金湖方向",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","側撞","未保持行車安全間隔","Y000","YY00",1,2,"2014-01-04","環島南路三段","中山路","",118.36415,24.43852
